"ANO","NOME_MUNICIPIO","NOME_MESO","NOME_MICRO","MEDIA_ESTADO","MEDIA_MICRO","indicador"
2007,"Boa Vista","Agreste Paraibano","Campina Grande",68.0286104055017,51.001125177649,"INDICADOR_62"
2007,"Bom Jesus","Sertão Paraibano","Cajazeiras",68.0286104055017,79.2472536800174,"INDICADOR_62"
2007,"Bom Sucesso","Sertão Paraibano","Catolé do Rocha",68.0286104055017,63.0347657077249,"INDICADOR_62"
2007,"Bonito de Santa Fé","Sertão Paraibano","Cajazeiras",68.0286104055017,74.9725949801856,"INDICADOR_62"
2007,"Boqueirão","Borborema","Cariri Oriental",68.0286104055017,73.7687446459629,"INDICADOR_62"
2007,"Borborema","Agreste Paraibano","Brejo Paraibano",68.0286104055017,75.5297464172672,"INDICADOR_62"
2007,"Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",68.0286104055017,73.8010094959365,"INDICADOR_62"
2007,"Brejo dos Santos","Sertão Paraibano","Catolé do Rocha",68.0286104055017,70.253162514753,"INDICADOR_62"
2007,"Caaporã","Mata Paraibana","Litoral Sul",68.0286104055017,74.8472370911941,"INDICADOR_62"
2007,"Cabaceiras","Borborema","Cariri Oriental",68.0286104055017,55.179207137536,"INDICADOR_62"
2007,"Cabedelo","Mata Paraibana","João Pessoa",68.0286104055017,82.0575400796382,"INDICADOR_62"
2007,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",68.0286104055017,59.686575194331,"INDICADOR_62"
2007,"Cacimba de Areia","Sertão Paraibano","Patos",68.0286104055017,61.421310836177,"INDICADOR_62"
2007,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",68.0286104055017,71.6921998789327,"INDICADOR_62"
2007,"Cacimbas","Sertão Paraibano","Serra do Teixeira",68.0286104055017,68.3962217323693,"INDICADOR_62"
2007,"Caiçara","Agreste Paraibano","Guarabira",68.0286104055017,72.1650316728251,"INDICADOR_62"
2007,"Cajazeiras","Sertão Paraibano","Cajazeiras",68.0286104055017,74.436005858291,"INDICADOR_62"
2007,"Cajazeirinhas","Sertão Paraibano","Sousa",68.0286104055017,64.6891728055028,"INDICADOR_62"
2007,"Caldas Brandão","Agreste Paraibano","Itabaiana",68.0286104055017,71.1742072177645,"INDICADOR_62"
2007,"Camalaú","Borborema","Cariri Ocidental",68.0286104055017,69.9606285951095,"INDICADOR_62"
2007,"Campina Grande","Agreste Paraibano","Campina Grande",68.0286104055017,76.606526948602,"INDICADOR_62"
2007,"Capim","Mata Paraibana","Litoral Norte",68.0286104055017,65.6785828470177,"INDICADOR_62"
2007,"Caraúbas","Borborema","Cariri Oriental",68.0286104055017,65.5357810985419,"INDICADOR_62"
2007,"Carrapateira","Sertão Paraibano","Cajazeiras",68.0286104055017,54.5554489564219,"INDICADOR_62"
2007,"Casserengue","Agreste Paraibano","Curimataú Oriental",68.0286104055017,68.1570129734944,"INDICADOR_62"
2007,"Catingueira","Sertão Paraibano","Piancó",68.0286104055017,52.6042905234499,"INDICADOR_62"
2007,"Catolé do Rocha","Sertão Paraibano","Catolé do Rocha",68.0286104055017,66.8608868691791,"INDICADOR_62"
2007,"Caturité","Borborema","Cariri Oriental",68.0286104055017,67.3321658731114,"INDICADOR_62"
2007,"Conceição","Sertão Paraibano","Itaporanga",68.0286104055017,73.8234177321118,"INDICADOR_62"
2007,"Condado","Sertão Paraibano","Sousa",68.0286104055017,71.3770845731972,"INDICADOR_62"
2007,"Conde","Mata Paraibana","João Pessoa",68.0286104055017,65.7887851579729,"INDICADOR_62"
2007,"Congo","Borborema","Cariri Ocidental",68.0286104055017,68.6332860255807,"INDICADOR_62"
2007,"Coremas","Sertão Paraibano","Piancó",68.0286104055017,49.7277917345932,"INDICADOR_62"
2007,"Coxixola","Borborema","Cariri Ocidental",68.0286104055017,68.4934809933748,"INDICADOR_62"
2007,"Cruz do Espírito Santo","Mata Paraibana","Sapé",68.0286104055017,64.9812783712913,"INDICADOR_62"
2007,"Cubati","Borborema","Seridó Oriental Paraibano",68.0286104055017,69.5406389698165,"INDICADOR_62"
2007,"Cuité","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,75.3060456657277,"INDICADOR_62"
2007,"Cuité de Mamanguape","Mata Paraibana","Litoral Norte",68.0286104055017,75.6246437404661,"INDICADOR_62"
2007,"Cuitegi","Agreste Paraibano","Guarabira",68.0286104055017,68.9989650385224,"INDICADOR_62"
2007,"Curral de Cima","Mata Paraibana","Litoral Norte",68.0286104055017,80.6117974965262,"INDICADOR_62"
2007,"Curral Velho","Sertão Paraibano","Itaporanga",68.0286104055017,50.3980402325593,"INDICADOR_62"
2007,"Damião","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,57.5598164586103,"INDICADOR_62"
2007,"Desterro","Sertão Paraibano","Serra do Teixeira",68.0286104055017,59.6853027808096,"INDICADOR_62"
2007,"Diamante","Sertão Paraibano","Itaporanga",68.0286104055017,74.790891459235,"INDICADOR_62"
2007,"Dona Inês","Agreste Paraibano","Curimataú Oriental",68.0286104055017,59.6085810322799,"INDICADOR_62"
2007,"Duas Estradas","Agreste Paraibano","Guarabira",68.0286104055017,70.5088499529326,"INDICADOR_62"
2007,"Emas","Sertão Paraibano","Piancó",68.0286104055017,67.436996730945,"INDICADOR_62"
2007,"Esperança","Agreste Paraibano","Esperança",68.0286104055017,76.2953306701244,"INDICADOR_62"
2007,"Fagundes","Agreste Paraibano","Campina Grande",68.0286104055017,67.8175395049601,"INDICADOR_62"
2007,"Frei Martinho","Borborema","Seridó Oriental Paraibano",68.0286104055017,59.9365632616351,"INDICADOR_62"
2007,"Gado Bravo","Agreste Paraibano","Umbuzeiro",68.0286104055017,65.0446661659636,"INDICADOR_62"
2007,"Guarabira","Agreste Paraibano","Guarabira",68.0286104055017,79.4856869980222,"INDICADOR_62"
2007,"Gurinhém","Agreste Paraibano","Itabaiana",68.0286104055017,68.4792260475374,"INDICADOR_62"
2007,"Gurjão","Borborema","Cariri Oriental",68.0286104055017,66.4791133504293,"INDICADOR_62"
2007,"Ibiara","Sertão Paraibano","Itaporanga",68.0286104055017,76.2046962441446,"INDICADOR_62"
2007,"Igaracy","Sertão Paraibano","Piancó",68.0286104055017,76.5651507283863,"INDICADOR_62"
2007,"Imaculada","Sertão Paraibano","Serra do Teixeira",68.0286104055017,65.4258385219655,"INDICADOR_62"
2007,"Ingá","Agreste Paraibano","Itabaiana",68.0286104055017,76.6807213000468,"INDICADOR_62"
2007,"Itabaiana","Agreste Paraibano","Itabaiana",68.0286104055017,68.9336533708687,"INDICADOR_62"
2007,"Itaporanga","Sertão Paraibano","Itaporanga",68.0286104055017,65.1664102896845,"INDICADOR_62"
2007,"Itapororoca","Mata Paraibana","Litoral Norte",68.0286104055017,81.8682565975468,"INDICADOR_62"
2007,"Itatuba","Agreste Paraibano","Itabaiana",68.0286104055017,72.1298247711621,"INDICADOR_62"
2007,"Jacaraú","Mata Paraibana","Litoral Norte",68.0286104055017,67.9897480615583,"INDICADOR_62"
2007,"Jericó","Sertão Paraibano","Catolé do Rocha",68.0286104055017,64.0525879489902,"INDICADOR_62"
2007,"João Pessoa","Mata Paraibana","João Pessoa",68.0286104055017,58.4668712453877,"INDICADOR_62"
2007,"Juarez Távora","Agreste Paraibano","Itabaiana",68.0286104055017,67.4758154189988,"INDICADOR_62"
2007,"Juazeirinho","Borborema","Seridó Oriental Paraibano",68.0286104055017,68.3906593756407,"INDICADOR_62"
2007,"Junco do Seridó","Borborema","Seridó Ocidental Paraibano",68.0286104055017,69.0404564941959,"INDICADOR_62"
2007,"Juripiranga","Mata Paraibana","Sapé",68.0286104055017,72.4392080937578,"INDICADOR_62"
2007,"Juru","Sertão Paraibano","Serra do Teixeira",68.0286104055017,64.5833609610243,"INDICADOR_62"
2007,"Lagoa","Sertão Paraibano","Catolé do Rocha",68.0286104055017,84.3959194724247,"INDICADOR_62"
2007,"Lagoa de Dentro","Agreste Paraibano","Guarabira",68.0286104055017,79.3065589340441,"INDICADOR_62"
2007,"Lagoa Seca","Agreste Paraibano","Campina Grande",68.0286104055017,65.4684472099214,"INDICADOR_62"
2007,"Lastro","Sertão Paraibano","Sousa",68.0286104055017,58.480094186668,"INDICADOR_62"
2007,"Livramento","Borborema","Cariri Ocidental",68.0286104055017,64.0984652828967,"INDICADOR_62"
2007,"Logradouro","Agreste Paraibano","Guarabira",68.0286104055017,67.7999220883245,"INDICADOR_62"
2007,"Lucena","Mata Paraibana","João Pessoa",68.0286104055017,68.2173426666711,"INDICADOR_62"
2007,"Mãe d'Água","Sertão Paraibano","Patos",68.0286104055017,63.2344592739347,"INDICADOR_62"
2007,"Malta","Sertão Paraibano","Sousa",68.0286104055017,67.9462521336837,"INDICADOR_62"
2007,"Mamanguape","Mata Paraibana","Litoral Norte",68.0286104055017,77.886556344249,"INDICADOR_62"
2007,"Manaíra","Sertão Paraibano","Serra do Teixeira",68.0286104055017,65.4082713552226,"INDICADOR_62"
2007,"Marcação","Mata Paraibana","Litoral Norte",68.0286104055017,78.8584685160864,"INDICADOR_62"
2007,"Mari","Mata Paraibana","Sapé",68.0286104055017,76.4566557054644,"INDICADOR_62"
2007,"Marizópolis","Sertão Paraibano","Sousa",68.0286104055017,56.102437935755,"INDICADOR_62"
2007,"Massaranduba","Agreste Paraibano","Campina Grande",68.0286104055017,73.8619647236157,"INDICADOR_62"
2007,"Mataraca","Mata Paraibana","Litoral Norte",68.0286104055017,65.4926262327693,"INDICADOR_62"
2007,"Matinhas","Agreste Paraibano","Brejo Paraibano",68.0286104055017,64.2305663375367,"INDICADOR_62"
2007,"Mato Grosso","Sertão Paraibano","Catolé do Rocha",68.0286104055017,74.6064900577155,"INDICADOR_62"
2007,"Maturéia","Sertão Paraibano","Serra do Teixeira",68.0286104055017,69.0209762735268,"INDICADOR_62"
2007,"Mogeiro","Agreste Paraibano","Itabaiana",68.0286104055017,67.124829735425,"INDICADOR_62"
2007,"Montadas","Agreste Paraibano","Esperança",68.0286104055017,72.1857127124684,"INDICADOR_62"
2007,"Monte Horebe","Sertão Paraibano","Cajazeiras",68.0286104055017,78.6197497974889,"INDICADOR_62"
2007,"Monteiro","Borborema","Cariri Ocidental",68.0286104055017,77.1749456723634,"INDICADOR_62"
2007,"Mulungu","Agreste Paraibano","Guarabira",68.0286104055017,82.1757774971715,"INDICADOR_62"
2007,"Natuba","Agreste Paraibano","Umbuzeiro",68.0286104055017,75.3864013328812,"INDICADOR_62"
2007,"Nazarezinho","Sertão Paraibano","Sousa",68.0286104055017,59.2179512134028,"INDICADOR_62"
2007,"Nova Floresta","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,73.9263384305257,"INDICADOR_62"
2007,"Nova Olinda","Sertão Paraibano","Piancó",68.0286104055017,65.568166860742,"INDICADOR_62"
2007,"Nova Palmeira","Borborema","Seridó Oriental Paraibano",68.0286104055017,70.1439602211049,"INDICADOR_62"
2007,"Olho d'Água","Sertão Paraibano","Piancó",68.0286104055017,69.0565715321935,"INDICADOR_62"
2007,"Olivedos","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,62.9099482718487,"INDICADOR_62"
2007,"Ouro Velho","Borborema","Cariri Ocidental",68.0286104055017,78.6931449278238,"INDICADOR_62"
2007,"Parari","Borborema","Cariri Ocidental",68.0286104055017,51.9743344608384,"INDICADOR_62"
2007,"Passagem","Sertão Paraibano","Patos",68.0286104055017,57.0070318137258,"INDICADOR_62"
2007,"Patos","Sertão Paraibano","Patos",68.0286104055017,61.8180978085747,"INDICADOR_62"
2007,"Paulista","Sertão Paraibano","Sousa",68.0286104055017,58.0215628656595,"INDICADOR_62"
2007,"Pedra Branca","Sertão Paraibano","Itaporanga",68.0286104055017,65.6669121584097,"INDICADOR_62"
2007,"Pedra Lavrada","Borborema","Seridó Oriental Paraibano",68.0286104055017,65.4733155350405,"INDICADOR_62"
2007,"Pedras de Fogo","Mata Paraibana","Litoral Sul",68.0286104055017,63.9869772728953,"INDICADOR_62"
2007,"Pedro Régis","Mata Paraibana","Litoral Norte",68.0286104055017,76.3887234334916,"INDICADOR_62"
2007,"Piancó","Sertão Paraibano","Piancó",68.0286104055017,68.6008512962714,"INDICADOR_62"
2007,"Picuí","Borborema","Seridó Oriental Paraibano",68.0286104055017,65.4872323529866,"INDICADOR_62"
2007,"Pilar","Mata Paraibana","Sapé",68.0286104055017,66.9082078266916,"INDICADOR_62"
2007,"Pilões","Agreste Paraibano","Brejo Paraibano",68.0286104055017,68.7964153583825,"INDICADOR_62"
2007,"Pilõezinhos","Agreste Paraibano","Guarabira",68.0286104055017,64.6551926018016,"INDICADOR_62"
2007,"Pirpirituba","Agreste Paraibano","Guarabira",68.0286104055017,69.818957674134,"INDICADOR_62"
2007,"Pitimbu","Mata Paraibana","Litoral Sul",68.0286104055017,61.4174259426358,"INDICADOR_62"
2007,"Pocinhos","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,64.4724117247453,"INDICADOR_62"
2007,"Poço Dantas","Sertão Paraibano","Cajazeiras",68.0286104055017,55.7087450194006,"INDICADOR_62"
2007,"Poço de José de Moura","Sertão Paraibano","Cajazeiras",68.0286104055017,58.4043413864308,"INDICADOR_62"
2007,"Pombal","Sertão Paraibano","Sousa",68.0286104055017,83.529236143946,"INDICADOR_62"
2007,"Prata","Borborema","Cariri Ocidental",68.0286104055017,65.7330474656468,"INDICADOR_62"
2007,"Princesa Isabel","Sertão Paraibano","Serra do Teixeira",68.0286104055017,70.4740912057954,"INDICADOR_62"
2007,"Puxinanã","Agreste Paraibano","Campina Grande",68.0286104055017,77.6899809353569,"INDICADOR_62"
2007,"Queimadas","Agreste Paraibano","Campina Grande",68.0286104055017,76.7383597524775,"INDICADOR_62"
2007,"Quixabá","Sertão Paraibano","Patos",68.0286104055017,41.4328905126405,"INDICADOR_62"
2007,"Remígio","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,76.638139901061,"INDICADOR_62"
2007,"Riachão","Agreste Paraibano","Curimataú Oriental",68.0286104055017,70.6679989244932,"INDICADOR_62"
2007,"Riachão do Bacamarte","Agreste Paraibano","Itabaiana",68.0286104055017,68.9559291696452,"INDICADOR_62"
2007,"Riachão do Poço","Mata Paraibana","Sapé",68.0286104055017,67.2357362568137,"INDICADOR_62"
2007,"Riacho de Santo Antônio","Borborema","Cariri Oriental",68.0286104055017,57.3546864472468,"INDICADOR_62"
2007,"Riacho dos Cavalos","Sertão Paraibano","Catolé do Rocha",68.0286104055017,61.3186147247897,"INDICADOR_62"
2007,"Rio Tinto","Mata Paraibana","Litoral Norte",68.0286104055017,79.1159846761487,"INDICADOR_62"
2007,"Salgadinho","Borborema","Seridó Ocidental Paraibano",68.0286104055017,58.2325232848793,"INDICADOR_62"
2007,"Salgado de São Félix","Agreste Paraibano","Itabaiana",68.0286104055017,76.9410324678993,"INDICADOR_62"
2007,"Santa Cecília","Agreste Paraibano","Umbuzeiro",68.0286104055017,66.5588996492042,"INDICADOR_62"
2007,"Santa Cruz","Sertão Paraibano","Sousa",68.0286104055017,71.7832846667139,"INDICADOR_62"
2007,"Santa Helena","Sertão Paraibano","Cajazeiras",68.0286104055017,75.2428305557742,"INDICADOR_62"
2007,"Santa Inês","Sertão Paraibano","Itaporanga",68.0286104055017,68.1314591125269,"INDICADOR_62"
2007,"Santa Luzia","Borborema","Seridó Ocidental Paraibano",68.0286104055017,72.6001812460171,"INDICADOR_62"
2007,"Santa Rita","Mata Paraibana","João Pessoa",68.0286104055017,80.3823526334267,"INDICADOR_62"
2007,"Santa Teresinha","Sertão Paraibano","Patos",68.0286104055017,57.850934918265,"INDICADOR_62"
2007,"Santana de Mangueira","Sertão Paraibano","Itaporanga",68.0286104055017,55.2649412398454,"INDICADOR_62"
2007,"Santana dos Garrotes","Sertão Paraibano","Piancó",68.0286104055017,57.8495106403896,"INDICADOR_62"
2007,"Santarém","Sertão Paraibano","Cajazeiras",68.0286104055017,62.7861450580874,"INDICADOR_62"
2007,"Santo André","Borborema","Cariri Oriental",68.0286104055017,53.6193427649492,"INDICADOR_62"
2007,"São Bentinho","Sertão Paraibano","Sousa",68.0286104055017,57.7420975607592,"INDICADOR_62"
2007,"São Bento","Sertão Paraibano","Catolé do Rocha",68.0286104055017,57.5270797416242,"INDICADOR_62"
2007,"São Domingos","Sertão Paraibano","Sousa",68.0286104055017,54.4047470517362,"INDICADOR_62"
2007,"São Domingos do Cariri","Borborema","Cariri Oriental",68.0286104055017,62.0729215668413,"INDICADOR_62"
2007,"São Francisco","Sertão Paraibano","Sousa",68.0286104055017,51.0933342104197,"INDICADOR_62"
2007,"São João do Cariri","Borborema","Cariri Oriental",68.0286104055017,83.0628100059046,"INDICADOR_62"
2007,"São João do Rio do Peixe","Sertão Paraibano","Cajazeiras",68.0286104055017,58.4522434973311,"INDICADOR_62"
2007,"São João do Tigre","Borborema","Cariri Ocidental",68.0286104055017,63.3243371299933,"INDICADOR_62"
2007,"São José da Lagoa Tapada","Sertão Paraibano","Sousa",68.0286104055017,63.3779218653829,"INDICADOR_62"
2007,"São José de Caiana","Sertão Paraibano","Itaporanga",68.0286104055017,63.9239449973758,"INDICADOR_62"
2007,"São José de Espinharas","Sertão Paraibano","Patos",68.0286104055017,65.7490730943934,"INDICADOR_62"
2007,"São José de Piranhas","Sertão Paraibano","Cajazeiras",68.0286104055017,63.1589067624619,"INDICADOR_62"
2007,"São José de Princesa","Sertão Paraibano","Serra do Teixeira",68.0286104055017,57.4231916128874,"INDICADOR_62"
2007,"São José do Bonfim","Sertão Paraibano","Patos",68.0286104055017,52.5068296232609,"INDICADOR_62"
2007,"São José do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",68.0286104055017,55.3351288460065,"INDICADOR_62"
2007,"São José do Sabugi","Borborema","Seridó Ocidental Paraibano",68.0286104055017,66.6264404665562,"INDICADOR_62"
2007,"São José dos Cordeiros","Borborema","Cariri Ocidental",68.0286104055017,66.1043729413081,"INDICADOR_62"
2007,"São José dos Ramos","Mata Paraibana","Sapé",68.0286104055017,61.7355558583811,"INDICADOR_62"
2007,"São Mamede","Borborema","Seridó Ocidental Paraibano",68.0286104055017,68.0597347580542,"INDICADOR_62"
2007,"São Miguel de Taipu","Mata Paraibana","Sapé",68.0286104055017,66.2666154290325,"INDICADOR_62"
2007,"São Sebastião de Lagoa de Roça","Agreste Paraibano","Esperança",68.0286104055017,78.0066175608718,"INDICADOR_62"
2007,"São Sebastião do Umbuzeiro","Borborema","Cariri Ocidental",68.0286104055017,57.4684906162427,"INDICADOR_62"
2007,"Sapé","Mata Paraibana","Sapé",68.0286104055017,77.4761427719593,"INDICADOR_62"
2007,"Seridó","Borborema","Seridó Oriental Paraibano",68.0286104055017,72.7950201415292,"INDICADOR_62"
2007,"Serra Branca","Borborema","Cariri Ocidental",68.0286104055017,64.0670679064486,"INDICADOR_62"
2007,"Serra da Raiz","Agreste Paraibano","Guarabira",68.0286104055017,71.8649929713473,"INDICADOR_62"
2007,"Serra Grande","Sertão Paraibano","Itaporanga",68.0286104055017,51.4937028300371,"INDICADOR_62"
2007,"Serra Redonda","Agreste Paraibano","Campina Grande",68.0286104055017,78.3113011608467,"INDICADOR_62"
2007,"Serraria","Agreste Paraibano","Brejo Paraibano",68.0286104055017,73.6355463587262,"INDICADOR_62"
2007,"Sertãozinho","Agreste Paraibano","Guarabira",68.0286104055017,61.6634111352797,"INDICADOR_62"
2007,"Sobrado","Mata Paraibana","Sapé",68.0286104055017,65.2558700681688,"INDICADOR_62"
2007,"Solânea","Agreste Paraibano","Curimataú Oriental",68.0286104055017,78.2950461796156,"INDICADOR_62"
2007,"Soledade","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,72.6718385162572,"INDICADOR_62"
2007,"Sossêgo","Agreste Paraibano","Curimataú Ocidental",68.0286104055017,64.2021171939896,"INDICADOR_62"
2007,"Sousa","Sertão Paraibano","Sousa",68.0286104055017,71.7651660191938,"INDICADOR_62"
2007,"Sumé","Borborema","Cariri Ocidental",68.0286104055017,65.5938797255661,"INDICADOR_62"
2007,"Tacima","Agreste Paraibano","Curimataú Oriental",68.0286104055017,73.4212022134314,"INDICADOR_62"
2007,"Taperoá","Borborema","Cariri Ocidental",68.0286104055017,48.2338363438715,"INDICADOR_62"
2007,"Tavares","Sertão Paraibano","Serra do Teixeira",68.0286104055017,74.4995739273823,"INDICADOR_62"
2007,"Teixeira","Sertão Paraibano","Serra do Teixeira",68.0286104055017,76.0581065025209,"INDICADOR_62"
2007,"Tenório","Borborema","Seridó Oriental Paraibano",68.0286104055017,60.8021560362575,"INDICADOR_62"
2007,"Triunfo","Sertão Paraibano","Cajazeiras",68.0286104055017,62.9921086723003,"INDICADOR_62"
2007,"Uiraúna","Sertão Paraibano","Cajazeiras",68.0286104055017,81.5854999842789,"INDICADOR_62"
